"friendsCount","gender","homeCity","tips","lists","badges","mayorships","photos","checkins","_id"
"78","male","Chicago, IL","13","3","0","0","0","4597","326524"
"11","male","Oak Park, IL","19","2","0","0","0","1937","904282"
"51","male","Chicago, IL","1","2","0","0","0","4343","390421"
"43","female","Chicago, IL","0","2","0","0","0","649","938779"
"6","male","Chicago, IL","3","2","0","0","0","1413","817131"
"91","male","Allegheny, PA","11","2","0","0","0","4018","345920"
"41","male","Chicago, IL","4","2","0","0","0","904","579947"
"64","male","Downers Grove, IL","0","3","0","0","0","957","626242"
"37","male","Chicago, IL","1","2","0","0","0","1405","779474"
"52","male","Lagrange, IL","42","9","0","0","0","1211","113617"
"61","female","Chicago, IL","11","4","0","0","0","7032","564785"
"241","male","chicago, il","17","2","0","0","0","3428","164105"
"48","female","IL","1","2","0","0","0","1452","880458"
"69","female","Hanover Park, IL","4","2","0","0","0","1179","467546"
"143","male","Chicago, IL","80","8","0","0","0","8145","510186"
"10","male","Chicago, IL","0","2","0","0","0","79","589876"
"86","male","Chicago, IL","5","2","0","0","0","459","239042"
"966","male","Chicago, IL","23","3","0","0","0","3879","401184"
"47","female","Chicago, Illinois","6","2","0","0","0","1398","422318"
"335","male","Oak Park, IL","45","7","0","0","0","3150","536820"
"130","female","New York, NY","83","3","0","0","0","3868","475389"
"20","female","Chicago, IL","2","2","0","0","0","751","358382"
"7","male","Chicago, IL","1","2","0","0","0","405","165570"
"463","male","Chicago, IL","24","5","0","0","0","6701","644789"
"175","female","Chicago, IL","12","5","0","0","0","2085","318567"
"46","female","Chicago, IL","3","3","0","0","0","1045","223190"
"44","female","Chicago","17","6","0","0","0","3115","814585"
"221","male","Greensboro, NC","1","2","0","0","0","1680","759333"
"28","male","New York, NY","9","2","0","0","0","1235","218207"
"44","male","Chicago, IL","5","3","0","0","0","2211","241225"
"32","male","Chicago, IL","3","2","0","0","0","943","886702"
"59","male","Chicago, IL","0","2","0","0","0","729","610679"
"43","male","Chicago, IL","4","2","0","0","0","941","567445"
"23","male","Pittsburgh, PA","15","2","0","0","0","2451","468819"
"69","male","Chicago, IL","10","2","0","0","0","7527","989648"
"96","male","Chicago, IL","0","2","0","0","0","2065","484816"
"62","male","Evanston, IL","30","3","0","0","0","2025","323357"
"265","male","Birmingham, UK","55","2","0","0","0","1447","363974"
"23","male","Chicago IL","3","3","0","0","0","243","552145"
"25","male","Chicago, IL","0","3","0","0","0","581","322087"
"60","female","Chicago, IL","1","2","0","0","0","210","520137"
"13","male","Chicago","0","3","0","0","0","129","562799"
"216","male","Chicago, IL","7","3","0","0","0","2479","881951"
"155","female","Chicago, IL","4","4","0","0","0","3571","851820"
"253","male","Chicago, IL","2","2","0","0","0","3235","984067"
"80","male","Chicago, IL","6","5","0","0","0","667","549238"
"20","male","Chicago, IL","9","2","0","0","0","2629","330870"
"39","female","Dearborn, MI","0","2","0","0","0","1432","625543"
"139","female","Chicago, IL","17","2","0","0","0","1767","587520"
"954","female","Chicago IL.","13","3","0","0","0","3219","218032"
"101","male","Chicago, IL","5","2","0","0","0","2172","138981"
"22","female","Cleveland, Ohio","0","3","0","0","0","1059","629760"
"15","male","Chicago, IL","1","2","0","0","0","1193","244141"
"27","female","Chicago, IL","22","2","0","0","0","1302","423033"
"169","male","Cook, IL","2","6","0","0","0","2713","137018"
"31","male","Chicago, IL","7","2","0","0","0","714","838144"
"43","female","Schaumburg, IL","1","2","0","0","0","282","473898"
"50","female","Chicago, IL","0","2","0","0","0","619","780643"
"19","male","Chicago, IL","6","5","0","0","0","6885","885492"
"22","male","Gurnee, IL","4","2","0","0","0","217","901049"
"46","male","Boston, MA","6","6","0","0","0","603","591067"
"222","male","Chicago, IL","6","2","0","0","0","896","557810"
"108","female","Hoffman Estates, IL","11","3","0","0","0","3306","508137"
"38","female","Aurora, IL","0","2","0","0","0","399","146138"
"108","male","Streamwood, IL","17","2","0","0","0","4246","644851"
"22","female","NY","1","2","0","0","0","121","230432"
"189","female","Milwaukee, WI","36","7","0","0","0","4859","612655"
"59","male","Chicago, IL","8","4","0","0","0","3443","691821"
"61","female","Houston, TX","5","2","0","0","0","1679","891140"
"145","male","Las Vegas, NV","4","2","0","0","0","1264","719594"
"71","female","Chicago, il","6","3","0","0","0","7340","509862"
"29","male","Joliet, IL","2","2","0","0","0","485","763973"
"62","female","Chicago, IL","19","3","0","0","0","3141","864731"
"236","male","Chicago, IL","6","7","0","0","0","4171","510838"
"187","female","Iowa City, IA","10","2","0","0","0","928","145064"
"107","male","Chicago, IL","3","3","0","0","0","1957","545863"
"93","female","Chicago ","3","3","0","0","0","436","495385"
"28","male","Miami, FL","1","5","0","0","0","1262","639911"
"10","female","Chicago, IL","10","8","0","0","0","1053","976211"
"342","male","Morton Grove, IL","3","5","0","0","0","530","923137"
"77","female","Cleveland, OH","5","3","0","0","0","3202","466632"
"55","female","Chicago, IL","5","2","0","0","0","1703","609529"
"133","male","Chicago, IL","2","2","0","0","0","376","217499"
"127","female","'Merica","12","2","0","0","0","1151","597594"
"7","male","River Forest, IL","3","2","0","0","0","458","960032"
"91","male","Chicago, IL","70","2","0","0","0","2138","995035"
"110","male","Bronx, NY","4","7","0","0","0","5897","578315"
"60","male","Chicago ","3","2","0","0","0","3754","102607"
"31","female","Burbank, IL","1","2","0","0","0","269","949903"
"33","female","Chicago, IL","0","2","0","0","0","399","415503"
"124","male","Chicago, IL","3","8","0","0","0","2352","762032"
"99","female","Chicago, Illinois","6","2","0","0","0","1205","737424"
"44","male","🇺🇸 USA","0","2","0","0","0","1165","521989"
"70","female","Chicago, IL","2","2","0","0","0","1322","635196"
"38","female","Chicago, IL","1","2","0","0","0","717","104076"
"39","female","Unnamed Location","19","2","0","0","0","2324","105974"
"19","female","Aurora, IL","0","4","0","0","0","284","428985"
"9","female","Niles, IL","1","2","0","0","0","1569","436971"
"108","male","Chicago, IL","50","4","0","0","0","1860","853415"
"60","male","Quezon City, Philippines","128","3","0","0","0","2087","591511"
"65","male","Chicago, IL","3","2","0","0","0","2039","145072"
"22","female","Pittsburgh, PA","4","2","0","0","0","1482","312688"
"79","female","Chicago, IL","9","2","0","0","0","3007","478338"
"12","female","Chicago","0","2","0","0","0","218","900190"
"90","female","Arlington, TX","1","3","0","0","0","2036","738348"
"132","male","Chicago, IL","1","2","0","0","0","204","461915"
"244","male","Chicago, IL","5","2","0","0","0","545","855336"
"41","male","Chicago, IL","3","2","0","0","0","1871","559121"
"60","male","Johns Creek, GA","8","4","0","0","0","6170","226839"
"0","male","Chicago, Illinois","0","5","0","0","0","0","711344"
"391","male","Chesterton, IN","41","3","0","0","0","7368","156861"
"107","male","Chicago, IL","4","2","0","0","0","1441","244449"
"28","male","Chicago, IL","6","6","0","0","0","1863","626105"
"102","male","Chicago, IL","2","2","0","0","0","1349","954571"
"67","male","Chicago, IL","1","3","0","0","0","893","400597"
"35","male","Benton Harbor, MI","0","2","0","0","0","961","746099"
"84","male","Chicago, Illinois","0","6","0","0","0","6824","208009"
"36","female","Chicago, IL","0","12","0","0","0","942","679070"
"50","male","CHICAGO","20","2","0","0","0","2365","958173"
"67","female","Chicago, IL","17","2","0","0","0","2414","742431"
"57","female","Philadelphia, PA","0","2","0","0","0","96","273231"
"64","female","Minneapolis, MN","12","6","0","0","0","1202","748035"
"88","female","Distrito Federal","0","2","0","0","0","232","743100"
"36","female","Chicago, IL","11","5","0","0","0","2899","581571"
"27","female","Chicago, IL","3","2","0","0","0","824","211607"
"82","female","Chicago","4","2","0","0","0","1189","972311"
"98","female","Chicago, IL","0","2","0","0","0","771","913133"
"41","male","Chicago, IL","0","2","0","0","0","249","444922"
"189","male","Chicago, IL","13","2","0","0","0","2735","424590"
"54","None","Chicago, IL","0","2","0","0","0","1442","348944"
"27","male","Grandville, MI","3","2","0","0","0","3173","688095"
"63","male","Nashville, TN","1","2","0","0","0","853","833197"
"15","female","Columbia, MO","1","2","0","0","0","404","560655"
"19","female","Chicago, IL","5","15","0","0","0","1056","466008"
"6","female","Chicago, IL","3","2","0","0","0","92","895693"
"74","male","Chicago, Illinois","13","2","0","0","0","4431","234873"
"119","female","Chicago, IL","9","2","0","0","0","1238","226189"
"72","male","Chicago, IL","4","2","0","0","0","1781","622851"
"132","female","Chicago, IL","6","2","0","0","0","515","592731"
"91","female","Chicago, IL","24","4","0","0","0","7591","924609"
"55","male","Chicago, IL","14","3","0","0","0","965","247921"
"61","male","Cleveland, OH","14","2","0","0","0","6106","851478"
"22","male","Miami, FL","18","7","0","0","0","3870","310933"
"22","female","Chicago, IL","0","2","0","0","0","311","782877"
"116","male","Chicago, IL","7","2","0","0","0","1143","906670"
"53","male","Maywood, IL","2","2","0","0","0","700","122647"
"92","female","Chicago, IL","7","17","0","0","0","1906","208341"
"27","female","Calumet Park, IL","18","2","0","0","0","607","275894"
"276","male","Chicago, IL","7","2","0","0","0","3139","944899"
"0","female","Chicago, IL","0","2","0","0","0","45","829508"
"46","female","Anaheim, CA","77","2","0","0","0","2027","584793"
"140","male","DeKalb, IL","5","3","0","0","0","6729","550459"
"64","female","Chicago, IL","11","3","0","0","0","2689","142767"
"81","female","chicago illinois usa usually","41","7","0","0","0","2062","808055"
"91","female","Oak Lawn, IL","8","5","0","0","0","1358","650705"
"7","male","Evanston, IL","8","2","0","0","0","529","598224"
"16","male","Chicago, IL","7","2","0","0","0","1591","131847"
"111","male","Minneapolis, MN","5","3","0","0","0","1872","156898"
"129","male","Chicago, IL","19","3","0","0","0","8755","544270"
"32","male","Chicago, IL","2","2","0","0","0","505","191643"
"56","male","Chicago, IL","4","2","0","0","0","3686","611552"
"28","female","Chicago, Illinois","10","8","0","0","0","328","999575"
"209","female","Wheaton, IL","5","3","0","0","0","8298","828340"
"59","female","Chicago, IL","0","5","0","0","0","1372","957963"
"62","male","Wilmot, WI","4","2","0","0","0","3513","418861"
"144","male","Chicago, IL","0","2","0","0","0","3881","806932"
"39","male","Chicago, IL","24","3","0","0","0","1797","859317"
"186","female","Chicago, IL","12","3","0","0","0","5713","979351"
"11","female","Chicago, IL","12","10","0","0","0","3190","848463"
"58","female","Chicago, IL","2","2","0","0","0","1258","889787"
"13","male","Rockford, IL","19","2","0","0","0","2676","755503"
"26","male","Lynnwood, WA","19","2","0","0","0","1224","440364"
"98","female","Chicago, IL","25","2","0","0","0","2055","873141"
"56","male","Mt Pleasant, IA","6","2","0","0","0","992","734581"
"182","male","Chicago, IL United States","1","2","0","0","0","219","650746"
"54","female","Chicago, IL","0","2","0","0","0","1010","696991"
"13","male","Chicago, IL","5","2","0","0","0","532","190097"
"161","male","Kansas City, Missouri","10","2","0","0","0","2085","794856"
"62","male","New York, NY","292","3","0","0","0","5711","314544"
"22","male","Chicago, IL","13","2","0","0","0","754","386140"
"36","female","Chicago, IL","4","10","0","0","0","435","778673"
"52","male","Stamford, CT","4","2","0","0","0","4870","939349"
"43","female","Atlanta, GA","12","3","0","0","0","1329","671058"
"27","male","Chicago, IL","0","2","0","0","0","556","264102"
"22","male","Chicago, IL","2","2","0","0","0","1016","648782"
"31","female","Chicago, IL","0","2","0","0","0","306","424762"
"26","male","Miami","10","2","0","0","0","587","376973"
"48","male","Chicago, IL","3","4","0","0","0","1419","675407"
"152","male","CHICAGO, IL","1","3","0","0","0","4965","593249"
"56","female","Chicago, IL","7","3","0","0","0","3207","125319"
"59","male","Chicago, IL","5","3","0","0","0","910","714175"
"10","male","Chicago,","2","2","0","0","0","682","243814"
"169","female","Chicago, IL","25","8","0","0","0","7205","744538"
"56","female","Kansas City, MO","2","2","0","0","0","843","533541"
"12","male","Chicago, IL","3","3","0","0","0","1765","609284"
"163","male","Chicago, IL","9","2","0","0","0","2913","306676"
"37","female","Chicago, Illinois","1","3","0","0","0","4928","459385"
"41","male","Chicago, IL","3","2","0","0","0","552","589260"
"28","female","Chicago, IL","23","2","0","0","0","5663","477447"
"55","female","Chicago, IL","3","2","0","0","0","161","776871"
"24","male","Geneva, Illinois","2","2","0","0","0","1578","940283"
"148","male","Portland, OR","2","2","0","0","0","442","327057"
"43","male","Chicago, IL","83","6","0","0","0","7404","433862"
"45","female","Chicago, IL","35","5","0","0","0","7183","247997"
"3","male","Chicago, IL","4","2","0","0","0","145","329273"
"159","female","Chicago, IL","4","3","0","0","0","1297","906736"
"94","female","Chicago, IL","2","14","0","0","0","863","523310"
"73","female","Chicago, IL","4","2","0","0","0","1209","552760"
"24","male","Chicago, IL","3","3","0","0","0","1055","498051"
"30","female","Chicago, IL","0","2","0","0","0","1247","558670"
"366","male","Chicago, Il","24","2","0","0","0","2199","192229"
"20","female","Chicago","0","2","0","0","0","152","768046"
"41","female","Oak Park, Illinois ","2","5","0","0","0","2645","398594"
"46","male","CHICAGO, IL","1","2","0","0","0","823","229566"
"50","male","Chicago, IL","1","2","0","0","0","506","201543"
"29","female","Chicago, IL","30","5","0","0","0","1503","194852"
"82","male","Chicago, IL","20","17","0","0","0","3284","285854"
"87","female","Chicago, IL","27","5","0","0","0","5397","293329"
"28","female","Lagrange, IL","0","2","0","0","0","809","875800"
"35","female","Chicago, IL","1","4","0","0","0","1828","292356"
"120","female","Chicago, IL","12","2","0","0","0","4937","718318"
"126","female","Chicago, IL","5","3","0","0","0","1364","130285"
"47","female","Chicago, IL","15","5","0","0","0","1526","818346"
"210","female","Chicago, IL","1","4","0","0","0","1014","364029"
"113","male","Chicago, IL","6","19","0","0","0","6352","849143"
"102","female","Brooklyn, NY","1","2","0","0","0","1862","110699"
"96","female","Chicago, IL","75","2","0","0","0","3029","284169"
"7","male","Chicago, IL","6","2","0","0","0","1062","114535"
"50","male","Chicago, IL","15","2","0","0","0","1463","234891"
"107","male","Chicago, IL","8","2","0","0","0","958","547379"
"35","male","Chicago, IL","0","3","0","0","0","2028","640599"
"20","male","Chicago, IL","10","2","0","0","0","457","418606"
"116","male","Chicago, Il","0","2","0","0","0","1353","601651"
"127","male","Dallas, TX","19","5","0","0","0","2930","129513"
"27","female","Chicago, IL","20","8","0","0","0","851","756541"
"505","male","Chicago, IL","24","23","0","0","0","2473","170106"
"15","male","Chicago","56","5","0","0","0","3529","632778"
"14","male","Chicago, IL","31","3","0","0","0","1933","105085"
"12","female","Chicago, IL","2","4","0","0","0","73","256281"
"34","male","Chicago, IL","1","2","0","0","0","491","276827"
"69","male","Chicago, IL","14","2","0","0","0","2159","889863"
"164","male","Chicago, IL","0","13","0","0","0","2227","539350"
"0","female","Chicago","0","2","0","0","0","380","432061"
"29","female","Arlington, VA","2","9","0","0","0","201","150095"
"67","male","Orland Park, IL","24","3","0","0","0","1579","315078"
"109","female","NY","4","7","0","0","0","669","218926"
"230","male","Chicago Ill","11","3","0","0","0","2235","695759"
"604","female","Chicago","13","3","0","0","0","5333","596738"
"5","male","None","0","2","0","0","0","52","700442"
"13","male","Chicago, IL","1","2","0","0","0","26","313893"
"149","female","Chicago, Il","32","3","0","0","0","7523","608299"
"148","male","Chicago, IL","12","4","0","0","0","2058","838939"
"39","female","Chicago, IL","1","5","0","0","0","514","164767"
"14","female","Chicago,Il","12","7","0","0","0","1413","667453"
"69","male","Chicago, IL","6","2","0","0","0","702","244508"
"111","female","Chicago & Wichita","13","18","0","0","0","4965","594273"
"21","male","Chicago, IL","2","2","0","0","0","788","233611"
"57","male","Miami, FL","12","2","0","0","0","3574","230713"
"32","female","Bangkok,Thailand.","0","2","0","0","0","93","261534"
"119","male","Chicago, IL","0","2","0","0","0","2035","218772"
"20","male","Chicago","16","3","0","0","0","2579","428057"
"208","male","Chicago, IL","6","2","0","0","0","1304","701987"
"52","female","Chicago, IL","2","2","0","0","0","522","294570"
"140","female","Chicago, IL","0","2","0","0","0","714","314293"
"146","female","Chicago,  IL","40","10","0","0","0","964","865801"
"41","female","San Antonio, TX","7","3","0","0","0","384","613426"
"124","female","Chicago, IL","6","7","0","0","0","834","423734"
"85","female","Chicago, IL","5","3","0","0","0","1912","309934"
"62","male","Rochester, WA","32","4","0","0","0","16548","395552"
"29","male","Chicago, IL","0","2","0","0","0","792","793858"
"12","None","Oak Brook, IL","0","2","0","0","0","861","823006"
"25","female","Warrenville, IL","26","5","0","0","0","5003","846906"
"12","female","Chicago, IL","2","2","0","0","0","64","559981"
"20","male","Chicago, IL","0","2","0","0","0","93","568213"
"50","female","Chicago, IL","1","2","0","0","0","1395","451108"
"263","male","Chicago, IL","6","2","0","0","0","945","744606"
"26","male","Chicago, Illinois","1","2","0","0","0","419","872073"
"64","female","Chicago","3","2","0","0","0","2129","685096"
"53","female","Highland, IN","1","2","0","0","0","4489","838280"
"80","male","Chicago, IL","7","2","0","0","0","1117","308362"
"168","female","The Gold Coast","1","2","0","0","0","899","878782"
"91","male","Chicago, IL","41","3","0","0","0","6202","805768"
"940","female","Chicago, IL","10","3","0","0","0","3835","907920"
"18","None","Chicago, IL","0","2","0","0","0","846","159664"
"103","male","Chicago, IL","4","2","0","0","0","932","534223"
"271","male","Chicago, IL","7","2","0","0","0","7254","557972"
"40","female","Illinois","3","2","0","0","0","501","754089"
"21","male","Chicago, IL","4","2","0","0","0","419","936639"
"149","female","Chicago, IL","46","5","0","0","0","5113","755028"
"60","male","Illinois","1","2","0","0","0","1920","589351"
"78","female","Chicago, IL","3","7","0","0","0","3402","527435"
"818","male","Chicago, IL","6","2","0","0","0","4105","485861"
"29","male","Schaumburg, IL","0","2","0","0","0","114","299489"
"39","female","Chicago, IL","4","2","0","0","0","1412","945126"
"188","female","Chicago, IL","0","6","0","0","0","2711","877247"
"41","female","Minneapolis, MN","0","2","0","0","0","1038","134862"
"48","male","Toronto, Ontario","11","2","0","0","0","2161","531507"
"13","None","Indiana","3","2","0","0","0","687","788979"
"42","female","Tuscaloosa, AL","3","2","0","0","0","1149","909815"
"10","male","Chicago, IL","1","2","0","0","0","599","106686"
"48","female","Chicago, IL","16","3","0","0","0","664","146565"
"41","male","Los Angeles, CA","4","3","0","0","0","591","282474"
"19","female","Illinois","24","3","0","0","0","1107","965720"
"24","female","Chicago, Illinois","3","2","0","0","0","416","462992"
"94","male","Chicago, IL","32","4","0","0","0","1397","657705"
"24","female","Chicago, IL","10","2","0","0","0","3885","712917"
"84","female","Chicago","10","2","0","0","0","1559","582648"
"87","male","Chicago, IL","4","2","0","0","0","3334","421686"
"37","female","San Dimas, CA","10","2","0","0","0","3338","880610"
"69","male","Chicago, IL","1","2","0","0","0","618","532920"
"24","female","Brookfield, IL","21","12","0","0","0","1858","609071"
"37","None","Chicago, il","5","2","0","0","0","300","309602"
"16","male","Chicago, IL","26","4","0","0","0","2933","396925"
"92","male","Chicago, IL","14","2","0","0","0","11371","907838"
"47","female","Highland Park, Illinois","2","2","0","0","0","936","157154"
"29","female","Chicago, IL","3","6","0","0","0","1729","770637"
"62","male","Cleveland, OH","0","2","0","0","0","838","262926"
"141","male","Chicago, IL","195","10","0","0","0","2107","696016"
"66","male","Chicago, IL","3","2","0","0","0","579","179422"
"117","female","Chicago","71","6","0","0","0","1312","772249"
"150","female","Chicago, IL","98","13","0","0","0","772","978304"
"25","female","Livonia, MI","1","2","0","0","0","336","542873"
"37","female","Chicago, Illinois","1","2","0","0","0","372","341533"
"24","female","Chicago, IL","0","2","0","0","0","866","347457"
"60","male","Chicago, IL","24","3","0","0","0","1594","304847"
"65","male","Chicago, IL","13","2","0","0","0","3644","791179"
"209","male","Chicago, IL","1","3","0","0","0","1582","142971"
"18","male","Chicago, IL","5","2","0","0","0","2854","104308"
"24","male","Chicago, IL","3","2","0","0","0","282","650661"
"87","female","Chicago, IL","9","8","0","0","0","2933","741731"
"24","female","Chicago, IL","1","5","0","0","0","819","162541"
"16","male","Chicago, IL","1","2","0","0","0","240","392395"
"66","male","Chicago, IL","9","4","0","0","0","1601","831058"
"53","male","Chicago, IL","7","2","0","0","0","140","164353"
"16","female","Chicago, IL","25","16","0","0","0","2513","212234"
"999","male","Miami Beachi, FL","482","60","0","0","0","45849","911565"
"53","male","Chicago, IL","22","2","0","0","0","1617","283968"
"56","male","Chicago IL","9","2","0","0","0","1703","436086"
"55","female","Chicago, IL","19","24","0","0","0","2490","605172"
"78","female","Kansas City, MO","49","2","0","0","0","2076","611650"
"429","male","Charlotte, North Carolina","19","2","0","0","0","3240","387674"
"331","female","Chicago, IL","108","10","0","0","0","5123","387856"
"37","male","Chicago, IL","34","2","0","0","0","5375","213975"
"96","female","Chicago, IL","1","2","0","0","0","1156","293899"
"161","female","Chicago, IL","0","16","0","0","0","1228","676086"
"366","male","Chicago","2","2","0","0","0","787","411498"
"16","male","chicago","3","2","0","0","0","1479","805342"
"247","male","Chicago, Illinois","0","2","0","0","0","2429","301993"
"81","male","Chicago, IL","13","9","0","0","0","1837","572275"
"12","male","Chicago, IL","5","2","0","0","0","1618","307482"
"51","female","Geneva, IL","8","2","0","0","0","540","613730"
"47","male","Chicago, IL","8","2","0","0","0","1567","745525"
"38","male","Chicago, IL","7","2","0","0","0","1273","658175"
"165","female","Chicago, IL","1","2","0","0","0","6220","868845"
"132","female","Ar Riyad","0","4","0","0","0","384","308810"
"191","female","Chicago, IL","21","53","0","0","0","6524","853479"
"23","female","Chicago, IL","2","2","0","0","0","976","823958"
"203","male","Chicago, IL","18","2","0","0","0","3172","895878"
"85","female","Chicago, IL","64","15","0","0","0","1013","753446"
"135","female","Plainfield, IL","42","2","0","0","0","3374","351645"
"987","male","3125025068","11","2","0","0","0","2006","559372"
"101","male","Columbia, SC","22","3","0","0","0","4959","380385"
"34","male","Chicago, IL","2","2","0","0","0","3197","318279"
"27","male","Chicago, IL","2","2","0","0","0","956","463168"
"81","male","Chicago, IL","9","2","0","0","0","1439","968721"
"154","female","Chicago, IL","1","3","0","0","0","456","189973"
"113","male","Elkhart, IN","16","6","0","0","0","3311","153048"
"63","male","Chicago, Illinois","11","3","0","0","0","2232","943290"
"95","male","Chicago, il","1","3","0","0","0","4063","289281"
"86","male","Chicago, IL","40","2","0","0","0","4501","879519"
"130","male","Chicago, IL","10","3","0","0","0","3582","941405"
"102","male","None","15","3","0","0","0","5337","256915"
"131","male","Chicago, IL","35","5","0","0","0","7169","150700"
"192","male","Schaumburg, IL","5","2","0","0","0","1266","301495"
"113","female","Chicago, IL","21","3","0","0","0","2050","453002"
"228","female","AlRiyadh/Chicago ","1","2","0","0","0","469","249490"
"95","female","Chicago, IL","9","2","0","0","0","904","966470"
"53","female","Chicago, IL","6","2","0","0","0","2956","434407"
"14","female","Chicago, IL","4","3","0","0","0","602","957532"
"45","female","Chicago, IL","23","2","0","0","0","358","318016"
"192","male","Chicago, IL","5","4","0","0","0","1483","209794"
"299","male","Chicago, IL","29","2","0","0","0","2787","733891"
"53","male","Chicago, IL","1","15","0","0","0","1539","447432"
"425","male","Chicago, IL","8","3","0","0","0","2392","569203"
"77","female","Chicago, IL","17","5","0","0","0","1168","246991"
"78","female","Chicago, IL","3","14","0","0","0","780","315423"
"8","female","Chicago, IL","5","2","0","0","0","1053","127234"
"581","female","Chicago, IL","26","45","0","0","0","4511","860136"
"19","female","Chicago, IL","1","2","0","0","0","267","125088"
"43","male","Chicago ","0","2","0","0","0","1446","159043"
"25","female","Chicago, IL","31","3","0","0","0","856","525932"
"15","female","Chicago, IL","0","2","0","0","0","1226","209540"
"61","female","Chicago","3","2","0","0","0","1267","544914"
"61","female","Evanston, IL","16","2","0","0","0","976","738667"
"27","male","Pittsburgh, PA","11","2","0","0","0","1746","413272"
"39","female","Chicago, IL","10","2","0","0","0","279","193373"
"71","male","Chicago, IL","11","9","0","0","0","907","364633"
"37","male","Chicago, IL","87","7","0","0","0","2144","318332"
"29","female","Chicago, Illinois","1","2","0","0","0","841","516312"
"112","male","Chicago","2","4","0","0","0","2617","672982"
"566","male","Chicago. IL","120","13","0","0","0","3804","331154"
"273","female","Chicago, IL","35","40","0","0","0","3076","418208"
"372","male","San Diego, CA","8","2","0","0","0","645","263118"
"44","male","Chicago, Illinois","2","2","0","0","0","1462","310808"
"6","female","Chicago, IL","8","5","0","0","0","5783","858522"
"14","female","Chicago, IL","0","2","0","0","0","252","263613"
"20","male","New Orleans, LA","4","2","0","0","0","514","965783"
"536","male","Tenente Ananias, RN","1","2","0","0","0","4821","185284"
"87","female","Chicago, IL","10","3","0","0","0","747","315173"
"40","female","Morelia, MIC","3","2","0","0","0","1903","280019"
"90","male","Cleveland, OH","2","2","0","0","0","4660","907286"
"390","male","Muğla, 48","2","2","0","0","0","493","102399"
"53","female","Chicago, IL","3","5","0","0","0","1649","702134"
"28","female","Chicago, IL","4","3","0","0","0","396","940890"
"110","male","Chicago, IL","11","12","0","0","0","5047","931599"
"35","female","Chicago, IL","2","2","0","0","0","627","837225"
"38","None","None","41","3","0","0","0","830","424969"
"152","female","Chicago, IL","8","12","0","0","0","2142","361372"
"82","female","Austin, TX","29","9","0","0","0","4041","374446"
"19","female","Chicago, IL","3","2","0","0","0","133","472458"
"41","female","Chicago, IL","1","2","0","0","0","949","869650"
"71","female","Chicago, IL","3","2","0","0","0","1926","298997"
"63","male","Chicago, IL","13","2","0","0","0","1977","334020"
"18","female","Campbell, CA","0","2","0","0","0","592","620562"
"161","male","Chicago , IL","0","2","0","0","0","879","149002"
"33","female","Chicago, IL","6","2","0","0","0","1029","553351"
"53","male","Chicago, IL","13","3","0","0","0","563","841110"
"641","male","Dallas, TX","6","2","0","0","0","5004","306385"
"65","male","Chicago, Illinois","17","2","0","0","0","5003","435745"
"47","male","Chicago, Illinois","2","2","0","0","0","73","824774"
"255","female","Chicago, IL","37","7","0","0","0","1339","672991"
"102","female","Chicago, IL","5","4","0","0","0","2011","832881"
"69","female","Chicago, Illinois","7","2","0","0","0","429","377521"
"31","female","Chicago, IL","0","2","0","0","0","1434","845047"
"45","female","Chicago, IL","1","2","0","0","0","83","506397"
"29","female","Austin, TX","0","2","0","0","0","865","607020"
"109","female","Chicago, IL","4","3","0","0","0","3887","558669"
"48","female","Streamwood, IL","5","3","0","0","0","516","868282"
"184","male","Chicago, IL","5","2","0","0","0","2782","821349"
"115","female","Chicago, IL","7","2","0","0","0","2297","992109"
"59","male","Chicago, IL","4","3","0","0","0","2265","854047"
"59","female","Chicago, IL","4","3","0","0","0","1448","334538"
"50","female","Chicago, IL","36","6","0","0","0","1218","389938"
"6","female","Chicago, IL","0","2","0","0","0","1138","448651"
"36","female","Chicago, IL","5","2","0","0","0","927","500864"
"87","female","Chicago, IL","15","9","0","0","0","4309","953490"
"66","male","Berwyn,  IL","14","10","0","0","0","3079","510314"
"19","female","Chicago, IL","0","2","0","0","0","1290","309929"
"21","female","Chicago, IL","0","3","0","0","0","456","362603"
