"friendsCount","gender","homeCity","tips","lists","badges","mayorships","photos","checkins","_id"
"25","male","Moscow, Russia","12","2","0","0","0","1860","780864"
"28","female","Moscow, 48","0","3","0","0","0","210","516120"
"26","female","Moskva","2","2","0","0","0","469","543899"
"792","female","None","16","7","0","0","0","7108","116765"
"24","female","Moscow","5","2","0","0","0","984","501780"
"28","female","Saint-P 💜","0","2","0","0","0","2814","808434"
"58","female","город Москва, Россия","1","8","0","0","0","1033","351741"
"87","female","İstanbul-Ankara","0","2","0","0","0","453","470865"
"7","male","Moscow, 48","4","5","0","0","0","692","277197"
"11","female","None","2","2","0","0","0","792","360697"
"15","female","москва","3","2","0","0","0","610","847733"
"96","female","Moscow","1","2","0","0","0","2059","246027"
"44","female","Moskva","0","2","0","0","0","328","475416"
"56","male","город Москва, Россия","30","7","0","0","0","671","228751"
"6","female","Moscow","0","2","0","0","0","810","399262"
"28","female","Moscow","0","2","0","0","0","482","356809"
"32","male","город Москва, Россия","3","3","0","0","0","900","752017"
"143","male","город Москва, Россия","7","3","0","0","0","2962","338074"
"49","female","Moscow, 17","1","2","0","0","0","1145","529456"
"18","female","Moscow","3","2","0","0","0","228","318586"
"7","male","Moscow, Moscow","2","3","0","0","0","30","164526"
"38","female","Moskva","4","2","0","0","0","1199","348005"
"76","female","IRKUTSK ","2","2","0","0","0","1510","519980"
"62","male","Moscow","2","2","0","0","0","1565","684646"
"78","male","город Москва, Россия","20","2","0","0","0","5279","304267"
"9","female","Moskovsskaya","1","2","0","0","0","1194","733875"
"82","male","Moskva","2","2","0","0","0","222","307060"
"21","female","Moscow ","1","2","0","0","0","2561","641738"
"46","female","Moscow","2","2","0","0","0","1873","797902"
"49","female","Moskva","8","2","0","0","0","477","634393"
"32","male","Moscow","2","2","0","0","0","188","119318"
"48","female","Moskovsskaya","1","2","0","0","0","1570","717248"
"5","male","None","0","2","0","0","0","411","373718"
"69","male","Moscow","15","2","0","0","0","576","759747"
"22","female","Moscow","3","2","0","0","0","164","187820"
"190","male","Moscow","2","2","0","0","0","1443","115583"
"58","female","Moscow, Moskva","1","2","0","0","0","2296","468399"
"65","female","город Москва, Россия","3","2","0","0","0","737","777330"
"80","female","Moscow","2","2","0","0","0","1346","693484"
"58","None","None","0","2","0","0","0","1069","569754"
"157","male","Rostov","3","2","0","0","0","638","295574"
"33","female","Москва","1","2","0","0","0","1407","184312"
"77","female","Москва, Россия","2","2","0","0","0","1106","461759"
"9","male","Moscow, Russia","0","2","0","0","0","143","403465"
"150","male","Moscow","0","3","0","0","0","454","768552"
"122","male","Санкт-Петербург","29","8","0","0","0","1836","920850"
"64","male","Moskva","3","4","0","0","0","1524","492928"
"5","female","Lobnya, 47","5","4","0","0","0","253","706830"
"68","male","город Москва, Россия","4","5","0","0","0","610","792730"
"9","female","Moscow 🇷🇺 Russia","0","2","0","0","0","3956","647350"
"30","female","Moscow, 48","6","3","0","0","0","144","485397"
"68","male","Moscow","7","3","0","0","0","1590","668778"
"30","female","Moscow","7","3","0","0","0","2151","921600"
"277","female","Wilson, WI","6","5","0","0","0","4541","223023"
"135","male","город Москва, Россия","33","2","0","0","0","3895","523886"
"305","male","город Москва, Россия","12","5","0","0","0","603","743466"
"33","female","город Москва, Россия","5","4","0","0","0","1091","624342"
"52","female","Москва","2","3","0","0","0","861","697436"
"35","female","Moscow City ","14","3","0","0","0","5527","756494"
"33","female","Moscow, Barcelona","1","2","0","0","0","157","727932"
"52","female","город Москва, Россия","2","3","0","0","0","959","109151"
"25","female","Moskovsskaya","0","2","0","0","0","272","612812"
"13","male","Москва","230","4","0","0","0","3339","806564"
"18","male","Moskovsskaya","3","5","0","0","0","793","262322"
"108","male","город Москва, Россия","9","4","0","0","0","9105","642352"
"9","female","Moscow","2","2","0","0","0","216","626179"
"90","female","Tver'","8","2","0","0","0","2131","187746"
"63","male","Moscow, 48","6","5","0","0","0","1302","421487"
"73","female","город Москва, Россия","1","2","0","0","0","1437","763130"
"32","male","None","4","2","0","0","0","335","940268"
"8","male","Moskva","33","2","0","0","0","1276","499772"
"63","male","город Москва, Россия","161","9","0","0","0","7297","996897"
"40","male","Moscow, Russia","4","2","0","0","0","1908","306662"
"28","female","Moscow, 48","5","2","0","0","0","998","230584"
"632","male","Moscow","25","6","0","0","0","1068","639693"
"3","female","Moscow, 48","0","2","0","0","0","116","517752"
"55","female","Москва, Россия","6","2","0","0","0","1616","369064"
"27","female","Москва","2","2","0","0","0","109","975937"
"669","female","Moscow","10","11","0","0","0","2160","159388"
"8","female","Moskovsskaya","0","2","0","0","0","49","223659"
"139","male","Moskovsskaya","1","3","0","0","0","309","644920"
"17","female","Moscow","0","4","0","0","0","246","896060"
"29","female","None","2","3","0","0","0","698","863637"
"49","female","Moskva","0","3","0","0","0","255","235994"
"116","female","Moskovsskaya","2","2","0","0","0","1925","748481"
"19","female","Russia,moscow ","1","2","0","0","0","172","126640"
"25","female","Moskva","12","14","0","0","0","1786","977470"
"987","male","Moskva","190","6","0","0","0","5852","903867"
"346","male","город Москва, Россия","1","2","0","0","0","209","188382"
"30","female","Moskva","6","3","0","0","0","634","806417"
"70","female","Moscow","40","2","0","0","0","841","542586"
"25","male","New York, NY","6","4","0","0","0","1222","837729"
"12","female","None","1","2","0","0","0","568","584529"
"42","female","Moscow","0","7","0","0","0","2241","161352"
"16","male","Moscow, 48","0","4","0","0","0","108","240274"
"53","None","Moscow, 48","1","2","0","0","0","175","417940"
"20","male","Moskva","10","4","0","0","0","213","347117"
"19","female","Щелково","4","3","0","0","0","1340","818396"
"56","female","Moscow area, Mytishi","23","7","0","0","0","3184","156266"
"48","female","Moskva","1","2","0","0","0","2075","676248"
"45","female","город Москва, Россия","1","3","0","0","0","2358","188372"
"61","female","Samara","0","2","0","0","0","1946","445580"
"10","female","Moskovsskaya","0","2","0","0","0","15","492135"
"46","female","город Москва, Россия","18","2","0","0","0","1075","561555"
"35","female","Москва","3","3","0","0","0","2578","111773"
"58","male","Сочи, Россия","31","12","0","0","0","249","213148"
"34","male","Tatarstan","4","2","0","0","0","897","478542"
"80","female","Perm, Perm Krai","0","2","0","0","0","652","495915"
"388","female","город Москва, Россия","6","2","0","0","0","1435","399486"
"9","female","Moscow, Moscow","0","2","0","0","0","443","232299"
"221","male","Moscow","128","2","0","0","0","3666","279134"
"67","female","Russia","2","2","0","0","0","1219","609562"
"43","male","Moskovsskaya","6","2","0","0","0","1344","185166"
"275","female","город Москва, Россия","2","5","0","0","0","5908","152498"
"58","female","Crimea","11","16","0","0","0","3583","734820"
"14","female","Moscow","1","2","0","0","0","311","454440"
"95","male","город Москва, Россия","4","2","0","0","0","945","345282"
"8","male","Moscow","0","2","0","0","0","56","455853"
"115","male","Moscow","2","2","0","0","0","730","194165"
"13","male","Moscow, 48","1","2","0","0","0","227","333551"
"117","female","Moscow, Russia","25","7","0","0","0","3946","238054"
"117","female","Moskva","1","2","0","0","0","1464","572604"
"29","female","Moscow","0","2","0","0","0","1231","711039"
"38","female","Moskva","42","2","0","0","0","2069","271233"
"17","female","Moscow","5","2","0","0","0","2456","476410"
"149","None","Izmir","0","2","0","0","0","1006","860547"
"27","female","Moscow, 48","1","2","0","0","0","1368","219535"
"49","female","Москва, Россия","0","2","0","0","0","1003","377121"
"50","female","None","1","2","0","0","0","408","985659"
"46","female","Moskovsskaya","18","10","0","0","0","4404","333088"
"58","female","Moscow, Moscow","0","2","0","0","0","830","626484"
"40","male","Санкт-Петербург","5","3","0","0","0","2299","483335"
"36","male","Владикавказ, Россия","2","2","0","0","0","226","103584"
"11","male","Eastern Finland","2","2","0","0","0","203","707463"
"18","female","Москва","0","5","0","0","0","1168","592859"
"26","female","Москва, Россия","5","5","0","0","0","283","777923"
"167","male","Moscow, Russia","2","5","0","0","0","3169","443037"
"53","male","Киев, Ukraine","3","2","0","0","0","659","990151"
"51","female","Moskva","4","2","0","0","0","179","813388"
"997","male","город Москва, Россия","20","7","0","0","0","1933","176207"
"45","female","Москва, Пресня. ","2","2","0","0","0","712","745588"
"5","female","Moscow, Moscow","22","2","0","0","0","290","721112"
"103","male","Moscow, 48","2","2","0","0","0","1465","866351"
"131","female","Moskva","4","3","0","0","0","935","335307"
"73","female","Moscow","0","7","0","0","0","736","220270"
"90","female","Moskva","34","5","0","0","0","3310","646326"
"33","male","Moscow, Moscow","0","2","0","0","0","521","605692"
"42","female","Moskva","61","24","0","0","0","835","631885"
"999","male","город Москва, Россия","38","3","0","0","0","1298","683721"
"321","male","İstanbul","14","3","0","0","0","1525","538978"
"8","male","Smolensk","11","3","0","0","0","275","231357"
"28","male","Ramenskoye, 47","1","2","0","0","0","600","511133"
"100","female","Moscow","10","2","0","0","0","1988","642248"
"12","female","Moskovsskaya","0","2","0","0","0","169","273700"
"27","female","Volgograd","10","3","0","0","0","471","624901"
"145","female","Moscow","9","2","0","0","0","1497","771410"
"14","male","Moskva","0","2","0","0","0","213","996256"
"24","female","Moscow","0","2","0","0","0","612","980697"
"22","female","Moscow, Russia","1","2","0","0","0","528","634110"
"199","None","город Москва, Россия","17","3","0","0","0","1469","793664"
"24","female","Moskva","14","3","0","0","0","758","612359"
"31","female","Moskwa","0","2","0","0","0","1981","464038"
"7","male","Moscow, 48","13","2","0","0","0","534","639007"
"17","female","Ryazan'","4","2","0","0","0","149","132455"
"18","female","Moskow","9","14","0","0","0","2126","931804"
"128","male","Moskva","11","2","0","0","0","1951","966659"
"261","male","город Москва, Россия","52","2","0","0","0","4564","732970"
"25","female","Moscow","2","2","0","0","0","2138","152417"
"10","female","Russia, Moscow","0","2","0","0","0","174","348833"
"95","female","город Москва, Россия","0","3","0","0","0","1277","782566"
"10","female","Moscow","0","2","0","0","0","354","134654"
"22","female","Moscow","0","12","0","0","0","3823","720515"
"960","female","Kiev","57","8","0","0","0","2913","200986"
"34","male","город Москва, Россия","17","12","0","0","0","664","255796"
"33","male","Moskva","0","2","0","0","0","639","797163"
"12","male","Moscow","5","3","0","0","0","300","162700"
"52","female","Moskva","32","5","0","0","0","2781","528991"
"44","male","Москва","34","2","0","0","0","914","586619"
"37","male","Chelyabinsk","1","2","0","0","0","1016","830083"
"19","male","Moscow","3","2","0","0","0","189","879889"
"4","None","Voronezh, Voronezhskaya Oblast’","0","2","0","0","0","46","942209"
"124","male","Moscow","3","2","0","0","0","1481","724018"
"71","female","чебоксары","2","2","0","0","0","1739","663688"
"162","female","Moscow, Moscow","2","2","0","0","0","536","553945"
"13","male","Milano, Italia","5","2","0","0","0","533","127816"
"65","female","Moskva","0","2","0","0","0","1249","199314"
"140","male","Moscow, Russia","5","4","0","0","0","857","664207"
"17","None","Moskovsskaya","0","2","0","0","0","160","191320"
"22","female","New York, NY","0","2","0","0","0","167","920997"
"138","male","Москва","6","4","0","0","0","954","227493"
"76","female","Moscow","0","2","0","0","0","426","293952"
"181","male","Istanbul","1","3","0","0","0","423","927433"
"51","male","Moscow, 48","3","2","0","0","0","1505","890281"
"34","None","Moscow, 48","9","2","0","0","0","908","182263"
"69","male","Moskva","8","2","0","0","0","2626","500547"
"37","male","Moskva","14","2","0","0","0","1183","998465"
"4","male","Moscow","0","2","0","0","0","229","689687"
"14","female","Москва, Россия","1","2","0","0","0","629","873087"
"1","female","Moscow","0","2","0","0","0","404","869569"
"27","male","Moscow, 48","0","2","0","0","0","5853","399480"
"48","female","Moscow ","21","2","0","0","0","1172","833165"
"14","male","город Москва, Россия","3","2","0","0","0","248","935659"
"24","female","Moscow","0","2","0","0","0","1133","838945"
"65","female","Sakhalin, Moscow","3","4","0","0","0","2025","358635"
"15","female","Moskva","1","2","0","0","0","512","779624"
"20","female","Moscow, 48","3","2","0","0","0","2772","556631"
"437","male","Istanbul","5","3","0","0","0","2313","285314"
"95","female","город Люберцы, Россия","1","2","0","0","0","2041","274137"
"17","female","Москва, Россия ","1","2","0","0","0","264","559935"
"116","female","Москва, Россия","4","2","0","0","0","1311","789435"
"39","female","Moskva","0","2","0","0","0","1014","983021"
"6","female","Moskovsskaya","15","3","0","0","0","623","693471"
"22","None","Moscow, Moscow","2","4","0","0","0","259","822566"
"68","female","Юбилейный","6","4","0","0","0","5166","443821"
"41","female","Москва","1","2","0","0","0","553","998256"
"63","female","Moscow","2","2","0","0","0","1515","788599"
"97","female","Москва, Россия","2","3","0","0","0","22407","599745"
"88","female","Russia, Moscow :","22","2","0","0","0","900","226662"
"38","female","Moscow","7","3","0","0","0","1122","554645"
"22","female","Moscow","0","2","0","0","0","706","601440"
"45","male","Moskva","36","2","0","0","0","2689","471875"
"50","None","город москва, Россия","113","9","0","0","0","4099","165738"
"113","female","Moscow ","2","2","0","0","0","1299","495883"
"21","female","Moscow, 48","0","2","0","0","0","142","180689"
"62","male","Moscow, RU","3","2","0","0","0","154","679820"
"100","female","Moscow","2","2","0","0","0","657","604175"
"24","female","Moskva","5","9","0","0","0","886","364704"
"0","male","Moskva","0","2","0","0","0","0","946567"
"113","female","Moskva","3","2","0","0","0","880","619775"
"56","female","Россия","16","2","0","0","0","488","960383"
"49","male","Moscow","2","3","0","0","0","1154","432208"
"7","female","Moscow ","0","3","0","0","0","219","678950"
"22","female","Moscow ","0","2","0","0","0","3274","380195"
"82","male","Moscow, 48","30","2","0","0","0","1348","924447"
"11","female","Moscow, 48","1","2","0","0","0","458","534181"
"36","female","Балашиха","8","7","0","0","0","3018","118734"
"60","male","Moskva","9","2","0","0","0","3022","256399"
"57","female","Moskva","5","2","0","0","0","2304","400378"
"36","female","Moscow, Russia","39","2","0","0","0","1828","905474"
"31","female","Moskovsskaya","12","3","0","0","0","156","173905"
"130","female","город Москва, Россия","2","2","0","0","0","1288","183710"
"17","female","Moskva","2","2","0","0","0","1492","455622"
"39","male","Moscow, 48","0","4","0","0","0","241","533343"
"91","female","Moskva","0","2","0","0","0","370","774495"
"57","female","Moscow","10","19","0","0","0","813","173794"
"68","female","город Москва, Россия","3","4","0","0","0","2323","345803"
"343","male","город Москва, Россия","0","2","0","0","0","1073","568643"
"10","female","Moscow","2","2","0","0","0","185","797212"
"16","male","Moscow, Moskva","5","2","0","0","0","860","915841"
"76","female","Moscow, Russia","14","2","0","0","0","1433","162561"
"72","female","Moskva","2","2","0","0","0","1632","280814"
"21","female","Moscow","6","2","0","0","0","1041","333834"
"20","male","Moskva","2","2","0","0","0","3201","750812"
"84","female","город Москва, Россия","3","2","0","0","0","1460","311269"
"8","male","Moskovsskaya","10","2","0","0","0","1267","713960"
"354","male","Moscow, Russia ","110","14","0","0","0","3917","954276"
"31","male","Москва","3","2","0","0","0","1433","675907"
"131","male","Chon Buri","21","2","0","0","0","1742","159174"
"55","female","Moscow","2","2","0","0","0","1519","306721"
"31","male","Moscow, 48","0","2","0","0","0","737","223621"
"64","female","None","0","2","0","0","0","704","417957"
"70","male","Moskva","0","2","0","0","0","1115","653472"
"30","male","Екатеринбург, Россия","4","2","0","0","0","403","650280"
"33","female","Moskva","6","3","0","0","0","241","658969"
"22","male","Moscow, Moscow","0","2","0","0","0","65","371327"
"54","female","Москва","10","2","0","0","0","1654","341434"
"85","female","Moscow, Russia","0","4","0","0","0","764","413453"
"40","male","Россия","2","2","0","0","0","1685","651584"
"20","male","Moskovsskaya","10","3","0","0","0","1043","867957"
"15","female","Moscow","0","13","0","0","0","676","516964"
"19","female","москва","3","2","0","0","0","988","886203"
"15","female","Moscow, 48","1","2","0","0","0","373","872688"
"95","female","None","16","2","0","0","0","1928","436942"
"12","male","Kirov","1","2","0","0","0","1495","946112"
"7","male","город Москва, Россия","5","2","0","0","0","1477","681223"
"43","female","Moskva","1","2","0","0","0","469","156955"
"93","female","Moscow, 48","6","3","0","0","0","3296","824632"
"14","male","Moscow","12","3","0","0","0","2599","494101"
"9","female","Moskva","0","2","0","0","0","589","362539"
"13","female","Moscow, 48","0","2","0","0","0","242","415253"
"75","female","New York, NY","0","2","0","0","0","2108","296599"
"2","female","Moscow, Moscow","0","2","0","0","0","302","740525"
"138","male","город Тверь, Россия","0","2","0","0","0","585","988004"
"240","female","Москва, Россия","3","7","0","0","0","11060","416719"
"22","female","Moscow","3","2","0","0","0","312","436654"
"237","male","Москва, Россия","6","2","0","0","0","345","230774"
"22","female","Moskva","13","2","0","0","0","1592","906747"
"4","female","Moskva","1","2","0","0","0","4073","413099"
"67","female","Moscow","0","2","0","0","0","2076","527935"
"10","female","Moskovsskaya","0","2","0","0","0","149","268163"
"32","male","Moscow, 48","3","2","0","0","0","525","131385"
"156","male","Москва, Россия","2","2","0","0","0","535","729905"
"24","male","Moscow, Russia","1","2","0","0","0","534","663409"
"11","female","Moscow","1","2","0","0","0","234","857332"
"35","male","Москва","1","2","0","0","0","42","646897"
"5","female","Moscow","0","2","0","0","0","430","206852"
"125","male","Moscow, Russian Federation","6","4","0","0","0","3329","752576"
"114","None","Moscow","5","2","0","0","0","1594","135001"
"69","female","Moscow, 48","6","2","0","0","0","2602","451616"
"44","None","Moskva","0","2","0","0","0","3212","931836"
"28","male","Волжский","0","2","0","0","0","525","128301"
"18","male","Москва, Россия","2","2","0","0","0","9582","392027"
"109","male","город Астрахань, Россия","0","2","0","0","0","1820","435531"
"168","male","Moskva","27","9","0","0","0","6374","506149"
"195","male","Moscow","3","2","0","0","0","3661","241568"
"29","None","Moscow, 48","150","2","0","0","0","1039","670259"
"80","male","город Москва, Россия","9","2","0","0","0","4640","708169"
"215","male","Moskovsskaya","184","30","0","0","0","4321","140727"
"39","female","Moskva","2","4","0","0","0","465","804496"
"38","male","Moskovsskaya","2","3","0","0","0","320","648437"
"18","male","Moskovsskaya","4","2","0","0","0","750","898723"
"35","male","Moskva","1","2","0","0","0","247","963058"
"87","male","Симбирск-Ульяновск","8","4","0","0","0","741","721320"
"137","male","город Москва, Россия","7","4","0","0","0","1551","729390"
"14","female","Moscow, Moscow","1","2","0","0","0","1562","700525"
"42","female","Moscow","0","2","0","0","0","564","244145"
"16","male","город Москва, Россия","0","2","0","0","0","71","737876"
"77","male","Moskva","5","3","0","0","0","1686","934252"
"96","female","Moskva","5","3","0","0","0","1110","106184"
"48","male","Moscow, Russia","6","7","0","0","0","681","535471"
"26","male","Moscow","0","2","0","0","0","687","701849"
"140","female","Moscow","35","10","0","0","0","3212","850706"
"40","male","Moscow","1","2","0","0","0","348","341505"
"9","male","Los Angeles, USA","2","2","0","0","0","249","632079"
"25","female","Voronezh","6","2","0","0","0","417","343694"
"6","male","Moscow","4","2","0","0","0","274","254512"
"19","female","город Москва, Россия","9","2","0","0","0","1069","856015"
"17","None","Moskva","1","2","0","0","0","235","858436"
"6","male","Moskva","2","2","0","0","0","370","691650"
"66","None","Moskva","2","2","0","0","0","719","751910"
"74","female","None","14","9","0","0","0","5466","381920"
"92","female","Moscow","5","2","0","0","0","869","155175"
"17","female","Moscow, Moscow","0","2","0","0","0","712","313678"
"12","female","Kaluga","0","2","0","0","0","40","534558"
"17","female","Moscow","9","15","0","0","0","3992","568416"
"135","female","Moskva","0","2","0","0","0","1168","910434"
"10","female","Moscow, SVAO, Severnoe Medvedkovo","0","2","0","0","0","401","870972"
"73","female","Moskva","29","7","0","0","0","1436","738923"
"12","female","Moskau, Russland ","9","2","0","0","0","3159","485702"
"86","female","Spain","0","2","0","0","0","702","591565"
"10","female","Moskovsskaya","1","2","0","0","0","246","788135"
"11","None","Moscow","0","2","0","0","0","186","920015"
"47","female","Moscow, Moscow","0","2","0","0","0","833","559510"
"14","None","Moscow, Moscow","1","2","0","0","0","317","497717"
"78","female","Moskva","0","2","0","0","0","1572","659311"
"90","male","Moskva","12","8","0","0","0","643","327612"
"136","male","Москва, Россия","63","7","0","0","0","2730","464948"
"104","male","Moskva","66","2","0","0","0","5276","700543"
"118","female","город Москва, Россия","11","3","0","0","0","1612","721605"
"4","female","Moskva","0","2","0","0","0","85","744317"
"31","male","Moscow","6","3","0","0","0","713","444348"
"11","female","Sergiyev Posad, 47","1","2","0","0","0","97","684911"
"18","female","Kyiv, Kyiv City","0","2","0","0","0","200","222646"
"48","male","Capital","11","5","0","0","0","1513","275190"
"209","male","Moscow","6","2","0","0","0","776","904104"
"12","female","Moskva","2","2","0","0","0","2004","202535"
"19","None","Moscow, 48","4","2","0","0","0","907","937921"
"379","female","Moskva","14","5","0","0","0","1129","716981"
"12","female","Moskva","5","10","0","0","0","1804","838095"
"27","female","Moscow, 48","0","2","0","0","0","442","677240"
"20","female","Moscow","25","2","0","0","0","5344","990796"
"32","female","Moskva","8","3","0","0","0","390","578333"
"51","male","Moskva","7","4","0","0","0","194","874328"
"99","male","Киев, Украина","1","2","0","0","0","287","507520"
"30","female","город Москва, Россия","0","2","0","0","0","533","332432"
"10","female","Moscow, 48","2","2","0","0","0","51","306859"
"52","male","Moscow","4","2","0","0","0","540","231283"
"87","male","город Москва, Россия","3","2","0","0","0","903","416731"
"67","male","город Москва, Россия","29","3","0","0","0","2258","398152"
"30","male","Moscow","1","2","0","0","0","561","160444"
"48","female","Moskovsskaya","23","7","0","0","0","1119","999175"
"4","male","Moscow, Moscow","3","2","0","0","0","876","291697"
"166","female","Moskva","5","2","0","0","0","1909","745460"
"22","female","None","2","2","0","0","0","950","678469"
"34","female","None","0","2","0","0","0","70","241167"
"68","female","Tyumen, Tyumenskaya Oblast’","14","2","0","0","0","1104","118306"
"5","female","None","1","2","0","0","0","53","233043"
"117","female","город Москва, Россия","23","3","0","0","0","1590","251047"
"9","female","Moskva","0","2","0","0","0","52","574954"
"62","female","Москва, Россия","0","2","0","0","0","702","979032"
"28","female","Moscow","0","3","0","0","0","1099","827847"
"130","male","город Москва, Россия","18","2","0","0","0","2645","562554"
"36","female","Moscow, Russia","0","2","0","0","0","926","984002"
"25","female","Moskva","3","2","0","0","0","3122","724284"
"206","female","Москва, Россия","0","3","0","0","0","3201","592164"
"60","female","город Москва, Россия","3","3","0","0","0","4223","930598"
"82","female","Moskva","2","2","0","0","0","2999","138314"
"45","female","Moscow","1","3","0","0","0","1622","149983"
"6","female","None","0","2","0","0","0","97","683893"
"19","female","Moscow, 48","0","2","0","0","0","81","590254"
"17","female","Vashutino, 47","3","2","0","0","0","92","211829"
"35","female","Moskovsskaya","4","2","0","0","0","1340","154560"
"19","female","Moscow, 48","2","6","0","0","0","714","818901"
"131","male","Москва","3","7","0","0","0","5080","223073"
"167","male","город Москва, Россия","12","4","0","0","0","1218","781634"
"54","male","город Москва, Россия","2","5","0","0","0","1061","379383"
"77","female","NN,Moskva","0","2","0","0","0","761","462606"
"0","male","Moskva","10","2","0","0","0","1021","575513"
"165","male","MsK","165","28","0","0","0","2540","647490"
"52","female","Moskovsskaya","1","3","0","0","0","556","121945"
"79","female","Москва, Россия","16","2","0","0","0","790","730663"
"38","female","Moscow","1","3","0","0","0","651","433503"
"20","None","Moskva","1","3","0","0","0","682","113198"
"48","female","Moscow","2","3","0","0","0","1130","487038"
"48","male","город Москва, Россия","8","2","0","0","0","1825","868114"
"18","female","Moskva","0","2","0","0","0","1154","981842"
"40","female","Moskva","16","2","0","0","0","1163","106930"
"171","male","город Москва, Россия","6","2","0","0","0","2918","821513"
"20","female","Moskva","4","2","0","0","0","517","159692"
"791","male","Moscow, Moscow","6","2","0","0","0","1028","908774"
"78","male","Moskva","0","2","0","0","0","1553","610680"
"198","female","Rostov","12","4","0","0","0","984","422994"
"72","female","Moscow","19","7","0","0","0","2568","693374"
"35","male","Moscow","4","2","0","0","0","1710","463151"
"8","male","Moscow, 48","13","2","0","0","0","287","911956"
"16","male","Москва","5","4","0","0","0","1052","402693"
"96","male","Moscow, 48","2","8","0","0","0","736","652699"
"33","female","Moskva","0","2","0","0","0","389","385379"
"48","female","Москва ","2","2","0","0","0","870","250757"
"14","female","Одинцово","1","2","0","0","0","553","413272"
"18","female","город Санкт-Петербург, Россия","0","4","0","0","0","2355","497325"
"22","female","Moscow, 48","1","2","0","0","0","274","536042"
"102","female","Moscow","49","9","0","0","0","3146","483611"
"49","male","Tula","5","2","0","0","0","2075","192719"
"104","female","Saratov","1","3","0","0","0","5632","855264"
"28","male","Москва","10","24","0","0","0","1661","385998"
"31","female","Moscow, 48","1","3","0","0","0","1066","770130"
"6","male","Moscow, Moscow","0","2","0","0","0","18","344620"
"6","female","Moscow, Moscow","15","3","0","0","0","200","424658"
"209","female","город Краснодар Россия","7","2","0","0","0","1424","446946"
"107","male","город Москва, Россия","57","2","0","0","0","12905","658622"
"61","male","Moskovsskaya","0","2","0","0","0","1487","571002"
"42","female","город Москва, Россия","2","2","0","0","0","987","109597"
"68","male","Moscow","6","2","0","0","0","222","573189"
"43","female","Moscow ","0","3","0","0","0","1423","708823"
"33","female","Moscow, 48","0","3","0","0","0","871","713357"
"82","female","Россия, Владимир","1","2","0","0","0","890","671119"
"107","female","Moscow","0","3","0","0","0","879","905591"
"23","female","Moscow","8","3","0","0","0","689","651381"
"9","female","Москва","2","2","0","0","0","535","861944"
"4","female","Moscow, 48","0","2","0","0","0","41","200811"
"59","male","Moskva","8","2","0","0","0","3265","686465"
"25","female","Desnogorsk","0","2","0","0","0","671","701679"
"48","female","Moscow, Moscow","34","13","0","0","0","285","784172"
"20","male","Moscow, Russia","4","2","0","0","0","1073","432347"
"133","female","Moscow","14","8","0","0","0","3440","435364"
"21","female","New York, NY","0","2","0","0","0","270","399438"
"668","female","Москва, Россия","38","2","0","0","0","4356","100679"
"29","female","Saint Petersburg, Russia","0","3","0","0","0","558","286516"
"74","female","Москва, Россия","2","2","0","0","0","419","748232"
"58","female","Moskva","3","2","0","0","0","988","106413"
"46","female","город Москва, Россия","4","2","0","0","0","626","562258"
"80","female","Moskva","2","2","0","0","0","171","538254"
"17","female","Moscow, RF","27","2","0","0","0","2657","869464"
"91","male","None","28","3","0","0","0","1529","962548"
"21","male","Moskva","4","2","0","0","0","832","326947"
"35","male","город Москва, Россия","4","2","0","0","0","718","236785"
"31","male","Moskva","1","2","0","0","0","2114","387898"
"13","female","None","11","7","0","0","0","2174","856556"
"32","female","Moskva","2","2","0","0","0","703","545067"
"332","male","SaintP Bishkek San Fran","86","31","0","0","0","3997","657084"
"34","female","None","2","2","0","0","0","426","257461"
"23","female","None","0","2","0","0","0","2462","506997"
"24","female","Moscow","5","2","0","0","0","281","642052"
"49","female","город Москва, Россия","14","5","0","0","0","1463","646563"
"7","female","Moscow","2","2","0","0","0","346","108229"
"58","male","Moskva","2","2","0","0","0","801","328706"
"22","female","Moscow, 48","0","2","0","0","0","407","582026"
"20","female","Moskva","4","2","0","0","0","5006","693330"
"78","female","Saint Petersburg, Russia","2","3","0","0","0","3276","107816"
"6","female","город Москва, Россия","1","2","0","0","0","764","336941"
"32","male","Berlin, Deutschland","21","4","0","0","0","983","669391"
"13","female","Москва, ул. Краснобогатырская, д. 25","1","2","0","0","0","1292","496904"
"87","female","город Москва, Россия","5","4","0","0","0","899","146106"
"9","female","Moscow, 48","3","2","0","0","0","347","108847"
"3","male","Saint-Petersburg","10","28","0","0","0","2022","404437"
"0","female","Novokuznetsk","0","2","0","0","0","9","816763"
"2","female","None","0","2","0","0","0","87","637884"
"218","female","Moskovsskaya","14","3","0","0","0","2526","532705"
"35","female","New York, NY","0","2","0","0","0","206","135520"
"98","male","Moscow, RU","7","15","0","0","0","841","642813"
"25","female","Moscow","2","2","0","0","0","367","438274"
"18","female","Moscow, 48","0","2","0","0","0","204","994214"
"44","male","Obraztsovoye, Samarskaya Oblast’","0","2","0","0","0","232","600622"
"75","female","Moscow","12","2","0","0","0","3028","108254"
"27","male","Moscow ","2","2","0","0","0","1199","605864"
"94","female","Moskva","5","2","0","0","0","4000","357079"
"54","female","Saint-Petersburg, 66","1","2","0","0","0","457","497560"
"10","male","Москва","3","2","0","0","0","895","968869"
"89","male","Москва","3","2","0","0","0","851","594699"
